Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v303,Bdolosa_new,5514_33
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v304,Bdolosa_new,5514_34
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v305,Bdolosa_new,5514_37
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v306,Bdolosa_new,5514_38
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v307,Bdolosa_new,5514_39
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v308,Bdolosa_new,5514_40
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v309,Bdolosa_new,5514_41
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v310,Bdolosa_new,5514_42
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v311,Bdolosa_new,5514_43
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v312,Bdolosa_new,5514_44
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v313,Bdolosa_new,5514_45
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v314,Bdolosa_new,5514_46
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v315,Bdolosa_new,5514_47
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v316,Bdolosa_new,5514_48
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v317,Bdolosa_new,5514_49
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v318,Bdolosa_new,5514_50
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v319,Bdolosa_new,5514_51
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v320,Bdolosa_new,5514_52
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v321,Bdolosa_new,5514_53
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v322,Bdolosa_new,5514_54
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v323,Bdolosa_new,5514_55
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P06SP-v324,Bdolosa_new,5514_56
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v301,Bdolosa_new,5514_57
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v302,Bdolosa_new,5514_58
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v303,Bdolosa_new,5514_59
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v304,Bdolosa_new,5514_60
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v305,Bdolosa_new,5514_61
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v306,Bdolosa_new,5514_62
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v307,Bdolosa_new,5514_63
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v308,Bdolosa_new,5514_64
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v309,Bdolosa_new,5514_65
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v310,Bdolosa_new,5514_66
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v311,Bdolosa_new,5514_67
/scratch/users/lagoudas/bdolosa/fastq5510to14,-1,AAAAAA,P07SP-v312,Bdolosa_new,5514_68
