Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-13,Bdolosa_new,5508_13
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-14,Bdolosa_new,5508_14
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-15,Bdolosa_new,5508_15
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-103-16,Bdolosa_new,5508_16
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-01,Bdolosa_new,5508_17
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-03,Bdolosa_new,5508_19
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-04,Bdolosa_new,5508_20
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-05,Bdolosa_new,5508_21
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-06,Bdolosa_new,5508_22
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-07,Bdolosa_new,5508_23
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-08,Bdolosa_new,5508_24
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-09,Bdolosa_new,5508_25
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-11,Bdolosa_new,5508_27
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-12,Bdolosa_new,5508_28
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-13,Bdolosa_new,5508_29
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-14,Bdolosa_new,5508_30
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-104-15,Bdolosa_new,5508_31
